pubdate,author,title,filename
1578,"Appianus, of Alexandria.","An auncient historie and exquisite chronicle of the Romanes warres, both ciuile and foren written in Greeke by the noble orator and historiographer, Appian of Alexandria ... ; with a continuation, bicause [sic] that parte of Appian is not extant, from the death of Sextus Pompeius, second sonne to Pompey the Great, till the overthrow of Antonie and Cleopatra ...",A20738.xml
1615,"Robertson, Bartholomew, fl. 1620.","A blovv for the pope, or, A discourse had in S. Giles Church, in Elgen of Murray at a conference with certaine papists, plainely prouing that Peter was neuer head of the Church : with a short register of all the attempts and murthers vpon kings and princes in our time by the persuasion of the Iesuits.",A10823.xml
1631,"Foster, Thomas, b. 1590 or 91.","Plouto-mastix: the scourge of covetousnesse: or, An apologie for the publike good, against privacie A sermon preached at the assises in Deuon, at the command of the Lord Byshop of Exon, anno, 1630. By Thomas Foster, Master of Arts and rector of Farway.",A01090.xml
1605,"Antoniszoon, Cornelis, b. ca. 1499.","The safegarde of saylers, or great rutter Contayning the courses, distances, soundings, flouds and ebbes, with the marks for the entring of sundry harboroughs both of England, Fraunce, Spaine, Ireland, Flaunders, and the soundes of Denmarke, with other necessarie rules of common nauigation. Translated out of Dutch into English by Robert Norman hydrographer. And newly corrected and augmented by E.W.",A11283.xml
1614,"Markham, Gervase, 1568?-1637.","The second booke of the English husbandman Contayning the ordering of the kitchin-garden, and the planting of strange flowers: the breeding of all manner of cattell. Together with the cures, the feeding of cattell, the ordering both of pastures and meddow-ground: with the vse both of high-wood and vnder-wood. Whereunto is added a treatise, called Good mens recreation: contayning a discourse of the generall art of fishing, with the angle, and otherwise; and of all the hidden secrets belonging thereunto. Together vvith the choyce, ordering, breeding, and dyeting of the fighting cocke. A worke neuer written before by any author. By G.M.",A06927.xml
1551,"Bale, John, 1495-1563.",The first two partes of the actes or vnchast examples of the Englysh votaryes gathered out of their owne legenades and chronycles by Johan Bale ...,A02599.xml
1618,"Andrewes, Lancelot, 1555-1626.","A sermon preached before His Maiestie, at VVhitehall the fift of Nouember last, 1617. By the Bishop of Elie, His Maiesties almoner",A19813.xml
1636,"Prynne, William, 1600-1669.","A looking-glasse for all lordly prelates Wherein they may cleerely behold the true divine originall and laudable pedigree, whence they are descended; together with their holy lives and actions laid open in a double parallel, the first, betweene the Divell; the second, betweene the Iewish high-priests, and lordly prelates; and by their double dissimilitude from Christ, and his Apostles.",A10189.xml
1613,"Markham, Gervase, 1568?-1637.","Hobsons horse-load of letters: or A president for epistles The first [-second] booke. Being a most exact method for men, of what qualitie soeuer, how to indight, according to the forme of these times, whether it be for serious negotiations, priuate businesses, amorous accomplyment, wanton merryment, or the defence of honor and reputation. A worke different from all former publications, and not vnworthy the eyes of the most noblest spirits.",A06933.xml
1615,England and Wales. Commissioners of Customs.,"Officers fees for Englishmen as they are receiued in the port of London, set downe vnder the hands for the fermors, comptrollers, collectors and searchers of the custom-house there: for a rule and president to euery custome house in any port of his Maiesties dominions, according to the table of fees, signed by the late L. Treasourer, the Earle of Dorset, and the then Barons of the Exchequer.",A22113.xml
1548,"Augustine, Saint, Bishop of Hippo, attributed name.",Certein places gathered out of .S. Austens boke intituled de essentia diuinitatis verye necessary to vnderstand certein darke places of the byble and especiallye the Prophetes gachered [sic] by Herman Bodius a faithfull preacher. and now lately turned into Inglysh.,A22675.xml
1604,"Dekker, Thomas, ca. 1572-1632.","The honest whore with, the humours of the patient man, and the longing vvife. Tho: Dekker.",A20062.xml
1528,"Aristotle, attributed name.",[Thus endeth the secrete of secretes of Arystotle],A21368.xml
1582,France. Parlement (Paris),A nevve order for banqueroupts,A08922.xml
1600,"Dekker, Thomas, ca. 1572-1632.","The pleasant comedie of old Fortunatus As it was plaied before the Queenes Maiestie this Christmas, by the Right Honourable the Earle of Nottingham, Lord high Admirall of England his seruants.",A20076.xml
1590,"Beroald, Matthieu, d. 1576.","A short vievv of the Persian monarchie, and of Daniels weekes beeing a peece of Beroaldus workes: with a censure in some points.",A09382.xml
1596,"Commynes, Philippe de, ca. 1447-1511.","The historie of Philip de Commines Knight, Lord of Argenton",A19191.xml
1554,"Christopherson, John, d. 1558.","An exhortation to all menne to take hede and beware of rebellion wherein are set forth the causes, that commonlye moue men to rebellion, and that no cause is there, that ought to moue any man there vnto. With a discourse of the miserable effectes, that ensue thereof, and of the wretched ende, that all rebelles comme to, moste necessary to be redde in this seditiouse [and] troublesome tyme, made by Iohn Christoferson. At the ende whereof are ioyned two godlye prayers, one for the Quenes highnes, verye conuenient to be sayd dayly of all her louing and faythfull subiectes, and an other for the good [and] quiete estate of the whole realme. Read the whole, and then iudge.",A18700.xml
1633,"Hart, James, of Northampton.","Klinike, or The diet of the diseased· Divided into three bookes. VVherein is set downe at length the whole matter and nature of diet for those in health, but especially for the sicke; the aire, and other elements; meat and drinke, with divers other things; various controversies concerning this subject are discussed: besides many pleasant practicall and historicall relations, both of the authours owne and other mens, &c. as by the argument of each booke, the contents of the chapters, and a large table, may easily appeare. Colellected [sic] as well out of the writings of ancient philosophers, Greeke, Latine, and Arabian, and other moderne writers; as out of divers other authours. Newly published by Iames Hart, Doctor in Physicke.",A02758.xml
1590,"Barrow, Henry, 1550?-1593.",A collection of certaine sclaunderous articles gyuen out by the bisshops against such faithfull Christians as they now vniustly deteyne in their prisons togeather with the answeare of the saide prisoners therunto. Also the some of certaine conferences had in the Fleete according to the bisshops bloudie mandate with two prisoners there.,A05037.xml
1635,"Baudier, Michel, 1589?-1645.","The history of the imperiall estate of the grand seigneurs their habitations, liues, titles ... gouernment and tyranny. Translated out of French by E.G. S.A.",A05751.xml
1551,"Wilson, Thomas, 1525?-1581.","The rule of reason, conteinyng the arte of logique, set forth in Englishe, by Thomas Vuilson",A15542.xml
1563,"Becon, Thomas, 1512-1567.","The reliques of Rome contayning all such matters of religion, as haue in times past bene brought into the Church by the Pope and his adherentes: faithfully gathered out of the moste faithful writers of chronicles and histories, and nowe newly both diligently corrected & greatly augmented, to the singuler profit of the readers, by Thomas Becon. 1563.",A07146.xml
1632,"Norden, John, 1548-1625?","A good companion for a Christian directing him in the way to God, being meditiations and prayers for euery day in the weeke; and graces before and after meate.",A08275.xml
1581,"Cartigny, Jean de, 1520?-1578.","The voyage of the wandering knight. Deuised by Iohn Carthenie, a Frenchman: and translated out of French into English, by VVilliam Goodyear of South-hampton merchant. A vvorke vvorthie of reading, and dedicated to the Right worshipfull Sir Frauncis Drake, Knight",A18066.xml
1624,"Gataker, Thomas, 1574-1654.","Iacobs thankfulnesse to God, for Gods goodnesse to Iacob A meditation on Genesis 32. 10. VVherein by the way also the popish doctrine of mans merite is discussed. By Thomas Gataker, B. of D. and pastor of Rotherhith.",A01537.xml
1526,"Bush, Paul, 1490-1558.","Here begynneth a lytell treatyse in Englysshe, called the extripacion [sic] of ignorancy and it treateth and speketh of the ignorance of people, shewyng them howe they are bounde to feare god, to loue god, and to honour their prince. Which treatise is lately compyled by sir Paule Busshe preest, and bonhome of Edyndon: and dedicate vnto the yong and most hye renomed lady Mary, princes [et] doughter vnto the noble progenytour, our worthy souerayne kyng Henry the eight, kyng of Engla[n]de and of Frau[n]ce, [et] hye defe[n]der of ye christenfaithe. [et]c.",A17341.xml
1565,"Bèze, Théodore de, 1519-1605.","A briefe and piththie summe of the Christian faith made in forme of a confession, vvith a confutation of all such superstitious errours, as are contrary therevnto. Made by Theodore de Beza. Translated out of Frenche by R.F.",A68595.xml
1627,"Gataker, Thomas, 1574-1654.","Abrahams decease A meditation on Genesis 25.8. Deliuered at the funerall of that worthy seruant of Christ, Mr. Richard Stock, late pastor of All-Hallowes Bread-street: together with the testimonie then giuen vnto him. By Thomas Gataker B. of D. and pastor of Rotherhith.",A01523.xml
1581,N/A,"Ane shorte and generall confession of the trewe Christiane fayth and religion, according to Godis Word and actis of our Parliamentis subscriued be the Kingis Maiestie and his housholde, with sindrie vtheries, to the glorye of God and good exemple of all men, at Edinburgh the twentie eyght day of Januarie, the yere of God, ane thousand, fyue hundreth, fourescore yeirs, and the fourtene yeir of His Maiesteis regne.",A11730.xml
1550,"Wimbledon, Thomas.",A sermon no lesse frutefull then famous made in the yeare of oure lord god m.CCC.lxxxviii. In these our later dayes moost necessarye to be knowen. Neyther addynge to nor diminishynge fro. Saue the olde and rude englishe therof mended here [and] there.,A15556.xml
1625,Suffolk (England),"Suff. ss. memorandum that the [blank] day of [blank] anno Dom. [blank] in the countie aforesaid, vpon his recognisance acknowledged according to the forme of the statute in that case made and prouided, is licensed, assigned and allowed by [blank] Iustices of the Peace of the said countie, to keepe a common victaulling and ale-house ...",A13127.xml
